Date,Open,High,Low,Close,Adj Close,Volume
2024-01-08,0.27799999713897705,0.30799999833106995,0.24400000274181366,0.25200000405311584,0.25200000405311584,214570100
2024-01-09,0.23000000417232513,0.2370000034570694,0.21199999749660492,0.21299999952316284,0.21299999952316284,99047100
2024-01-10,0.2199999988079071,0.23800000548362732,0.21299999952316284,0.21899999678134918,0.21899999678134918,71756100
2024-01-11,0.2199999988079071,0.22699999809265137,0.20999999344348907,0.210999995470047,0.210999995470047,58287600
2024-01-12,0.210999995470047,0.21400000154972076,0.20100000500679016,0.2029999941587448,0.2029999941587448,53065700
2024-01-16,0.20399999618530273,0.20499999821186066,0.18000000715255737,0.1850000023841858,0.1850000023841858,71701800
2024-01-17,0.18299999833106995,0.1940000057220459,0.1770000010728836,0.18000000715255737,0.18000000715255737,55740900
2024-01-18,0.1809999942779541,0.18199999630451202,0.16200000047683716,0.17599999904632568,0.17599999904632568,61146800
2024-01-19,0.17000000178813934,0.17000000178813934,0.1589999943971634,0.16500000655651093,0.16500000655651093,45219100
2024-01-22,0.16300000250339508,0.1850000023841858,0.16200000047683716,0.1850000023841858,0.1850000023841858,61861200
2024-01-23,0.18199999630451202,0.18299999833106995,0.16599999368190765,0.17299999296665192,0.17299999296665192,56561500
2024-01-24,0.18000000715255737,0.18400000035762787,0.16500000655651093,0.1679999977350235,0.1679999977350235,41544200
2024-01-25,0.17299999296665192,0.17299999296665192,0.1589999943971634,0.16300000250339508,0.16300000250339508,68931900
2024-01-26,0.16300000250339508,0.16500000655651093,0.1550000011920929,0.1550000011920929,0.1550000011920929,55239300
2024-01-29,0.1589999943971634,0.18799999356269836,0.15600000321865082,0.18700000643730164,0.18700000643730164,97837700
2024-01-30,0.1860000044107437,0.20399999618530273,0.17299999296665192,0.18000000715255737,0.18000000715255737,87287100
2024-01-31,0.18299999833106995,0.21299999952316284,0.1770000010728836,0.20399999618530273,0.20399999618530273,92952700
2024-02-01,0.20999999344348907,0.22200000286102295,0.1770000010728836,0.18000000715255737,0.18000000715255737,93669300
2024-02-02,0.17900000512599945,0.18299999833106995,0.17000000178813934,0.17000000178813934,0.17000000178813934,56990700
2024-02-05,0.1720000058412552,0.17399999499320984,0.15399999916553497,0.15600000321865082,0.15600000321865082,81264800
2024-02-06,0.15800000727176666,0.16300000250339508,0.15399999916553497,0.16099999845027924,0.16099999845027924,59453700
2024-02-07,0.16099999845027924,0.1720000058412552,0.1550000011920929,0.16500000655651093,0.16500000655651093,56932600
2024-02-08,0.16500000655651093,0.17000000178813934,0.16099999845027924,0.164000004529953,0.164000004529953,58567600
2024-02-09,0.16699999570846558,0.1679999977350235,0.15399999916553497,0.1550000011920929,0.1550000011920929,83403000
2024-02-12,0.15700000524520874,0.16099999845027924,0.1509999930858612,0.15199999511241913,0.15199999511241913,67387100
